time_s,sleep_s,chunk,joules_total,cps,cpj,n_cores,freq_ghz,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
1063.6501710414886,0.4989931583404541,3104,28.987091064453125,6747.8305275730845,107.08214884681671,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1064.1507239341736,0.49903202056884766,3712,30.113876342773438,6191.519465210548,123.26543277749713,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1064.6512672901154,0.499042272567749,3424,29.478759765625,7308.902804659235,116.151426560106,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1065.1517810821533,0.49909019470214844,3232,28.917205810546875,6490.051892249521,111.76736857546601,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1065.652288198471,0.4991569519042969,3392,32.58135986328125,6821.780416260375,104.10860732129042,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1066.1528420448303,0.49919557571411133,3616,32.29615783691406,6736.546347028537,111.96378275891882,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1066.653352022171,0.49889564514160156,3072,29.71099853515625,6736.790106308242,103.39605369927175,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1067.1539070606232,0.49908924102783203,3072,32.65618896484375,6796.507348235565,94.07098921760844,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1067.6544585227966,0.4990108013153076,3872,30.392608642578125,6500.198211351206,127.39939652878537,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1068.1550130844116,0.4990551471710205,3232,30.212722778320312,6901.147371055985,106.97480077231504,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1068.655555486679,0.49893736839294434,3680,30.194656372070312,6894.663238790956,121.8758695132545,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1069.1560950279236,0.49910736083984375,2816,30.5540771484375,6313.556135157318,92.16445930666923,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1069.6566355228424,0.49910855293273926,3904,28.856643676757812,7121.004720302349,135.28946899477512,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1070.157152414322,0.4990828037261963,2720,30.751739501953125,6149.853339389263,88.45028099393355,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1070.6576943397522,0.4991157054901123,3360,32.18348693847656,7277.354085271895,104.40136603044695,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1071.1582386493683,0.4990401268005371,3392,31.137939453125,6593.316112673262,108.93463278475157,10,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,2.201
1071.6587607860565,0.4757969379425049,4064,32.86286926269531,6613.38815090398,123.66540387918286,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1072.159307718277,0.4990963935852051,3040,28.389892578125,6758.851022605775,107.08036290149202,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1072.6598563194275,0.49904966354370117,3328,30.71832275390625,7348.36170456318,108.3392484238678,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1073.1603956222534,0.49909377098083496,3680,32.75494384765625,7072.056126200591,112.34945225721457,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1073.6609444618225,0.4991326332092285,3392,30.360885620117188,6744.852746179754,111.72269618355446,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1074.1614825725555,0.4990885257720947,3488,31.81378173828125,7021.294577255902,109.63801878991707,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1074.6620366573334,0.49903440475463867,3744,31.72930908203125,6983.715971290714,117.99815717135421,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1075.162590265274,0.4990057945251465,3360,30.463043212890625,6440.051944150155,110.29758177863843,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1075.6631262302399,0.49889254570007324,3392,31.664886474609375,7529.655323334492,107.1218114967786,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1076.1636638641357,0.4990272521972656,3328,31.095611572265625,6794.696340494306,107.0247482435195,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1076.6642072200775,0.49911952018737793,3776,31.791275024414062,7286.695422293129,118.77472662232724,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1077.1647455692291,0.4990978240966797,3264,31.217681884765625,6754.427118049585,104.55612982566932,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1077.6652874946594,0.49907350540161133,3936,32.541290283203125,7558.165826388657,120.95402381852233,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1078.1658215522766,0.49906492233276367,3296,32.43681335449219,6558.58134408758,101.61294095011758,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1078.6663682460785,0.4990828037261963,3808,31.577850341796875,7359.1817440464465,120.59085589368568,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1079.166906118393,0.4991128444671631,3552,30.894577026367188,7108.5114018747445,114.97163392036478,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1079.6674435138702,0.4990239143371582,3360,30.46575927734375,6929.88559591451,110.28774859711791,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1080.167981147766,0.499098539352417,3712,32.027099609375,7221.9675006813495,115.90184703810708,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1080.6684966087341,0.49906229972839355,3712,32.326904296875,7173.226281707214,114.82695546442515,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1081.1690573692322,0.4991624355316162,3136,33.04266357421875,6877.247350584354,94.90760310397121,10,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,2.201
1081.6695947647095,0.4762692451477051,4128,34.03594970703125,7267.366766940031,121.28352625774463,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1082.1701390743256,0.49896693229675293,2880,28.701278686523438,6316.066738057854,100.34396137731284,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1082.6706473827362,0.4991452693939209,3072,32.56700134277344,7245.298414086516,94.32861096625562,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1083.1711571216583,0.49916505813598633,4416,33.881591796875,7349.894652434587,130.33626124990093,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1083.671718120575,0.49913835525512695,3936,34.32002258300781,8079.166129499894,114.68523922093085,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1084.1722643375397,0.4990248680114746,3232,33.36616516113281,6941.2414686551165,96.86459275112784,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1084.6728127002716,0.49910855293273926,4000,31.398910522460938,7202.960930195076,127.39295515169658,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1085.1733748912811,0.4990999698638916,3872,31.713058471679688,7821.491241483268,122.09481477347141,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1085.673938035965,0.4989356994628906,3136,33.21388244628906,7686.221930866339,94.41835067223165,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1086.174473285675,0.4989175796508789,3808,32.39762878417969,7005.194130468021,117.53946640253842,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1086.675008058548,0.499086856842041,3904,33.313507080078125,7125.488923063743,117.18970298190666,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1087.1755447387695,0.49912428855895996,3712,33.12809753417969,7828.952080860545,112.04989952019338,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1087.6760802268982,0.4991109371185303,3488,32.70005798339844,7236.940566807807,106.66647752645669,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1088.1766362190247,0.4990980625152588,4192,32.82255554199219,7705.96186769596,127.7170509967416,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1088.6771812438965,0.4990527629852295,3840,32.01695251464844,7603.693712955304,119.9364617304885,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1089.177723646164,0.49913859367370605,3584,32.68292236328125,7176.778133726916,109.65971647708491,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1089.678269147873,0.4990708827972412,3360,32.419921875,6917.827191073305,103.6399783119465,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1090.178817987442,0.49905991554260254,3968,32.45280456542969,7597.140866829061,122.2698639804742,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1090.6793613433838,0.49908447265625,3072,33.878936767578125,7917.534984946389,90.67580901593936,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1091.1799042224884,0.49910926818847656,4320,32.28602600097656,7181.309163248265,133.8040178704351,10,2.1,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,2.201
1091.6804401874542,0.47596120834350586,3808,34.27091979980469,7764.464931126166,111.1146132710947,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1092.1809830665588,0.49896240234375,3776,31.307418823242188,7258.917879015156,120.61039018639093,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1092.681538105011,0.4990980625152588,3424,33.47645568847656,8156.060744706646,102.28083975982639,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1093.1820776462555,0.4991176128387451,4096,36.45320129394531,7757.573199776546,112.36324532847885,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1093.6826186180115,0.49912524223327637,3968,37.62828063964844,7458.726153320029,105.45259928297041,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1094.1831603050232,0.4991459846496582,3360,37.77186584472656,7441.950044872961,88.95509726240064,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1094.683702468872,0.4991569519042969,4384,37.83460998535156,7995.701810299873,115.87274196026745,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1095.1842441558838,0.49912452697753906,3712,37.68885803222656,8065.747306657015,98.49064667403786,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1095.6847858428955,0.49915361404418945,4064,37.47114562988281,7582.1191240064545,108.45678539273179,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1096.1853308677673,0.4991614818572998,3776,37.39900207519531,7317.250433066826,100.96526084861532,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1096.6858789920807,0.4991300106048584,3840,38.075775146484375,7807.03697111743,100.85152528679528,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1097.186423778534,0.49910974502563477,3904,37.5849609375,7566.572909829509,103.87133317743654,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1097.6869642734528,0.49913930892944336,3584,37.5814208984375,7794.221793217741,95.36627179918601,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1098.1875042915344,0.49917101860046387,4064,37.77229309082031,7638.3880003247705,107.59209111897053,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1098.688060283661,0.49918675422668457,3552,38.11198425292969,7649.849313488912,93.19903095118843,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1099.1886003017426,0.49907827377319336,4256,37.628509521484375,7969.702432367734,113.10572898376414,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1099.6891582012177,0.49915504455566406,3360,37.57914733886719,7270.919918036894,89.41128891779923,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1100.1896712779999,0.499065637588501,4064,37.412811279296875,7640.708913372808,108.62589206839144,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1100.690211057663,0.49900221824645996,3712,37.859832763671875,8003.535840302621,98.04586362467566,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1101.1907505989075,0.4991459846496582,3840,38.32017517089844,8055.381852125464,100.2083101884205,10,2.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,2.201
1101.6912891864777,0.47738075256347656,3936,39.12574768066406,7296.759280128128,100.59871653124141,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1102.1918468475342,0.49892687797546387,2624,26.282333374023438,5318.67418916421,99.83892840327002,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1102.6923916339874,0.4988827705383301,2080,26.381744384765625,4189.9393434593085,78.84239835183585,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1103.1929059028625,0.4990217685699463,2496,26.438980102539062,5856.049321662239,94.40606219754662,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1103.6934206485748,0.49913811683654785,2944,27.4166259765625,4957.788472391235,107.38009857656158,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1104.19398021698,0.49918150901794434,2272,28.443450927734375,5330.927462109703,79.87778999715675,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1104.6945238113403,0.4988718032836914,1888,26.595550537109375,4425.469207376808,70.98931820815781,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1105.1950657367706,0.4991433620452881,3392,26.636886596679688,5038.765838238378,127.34220974694603,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1105.6956098079681,0.49912071228027344,1600,26.8348388671875,4687.547730949868,59.62398387852487,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1106.1961510181427,0.4991319179534912,3200,27.5447998046875,5111.100905557868,116.17437856474936,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1106.696698665619,0.49910593032836914,2656,27.511947631835938,4945.207841597899,96.53987553126055,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1107.1972460746765,0.49901652336120605,2368,25.841156005859375,4998.781887057519,91.63676731269553,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1107.6978096961975,0.4990224838256836,2528,25.783767700195312,4769.111140896174,98.04618275322308,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1108.1983621120453,0.4988532066345215,1792,23.711090087890625,6139.246554604165,75.57644938961215,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1108.6989216804504,0.49901723861694336,2848,25.664169311523438,4785.943695016745,110.9718364709051,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1109.1994805335999,0.49895286560058594,3200,26.2774658203125,5243.360548041683,121.77734420365596,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1109.7000267505646,0.49889397621154785,2336,25.842391967773438,4953.906553076926,90.39410914102268,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1110.2005441188812,0.49901700019836426,2080,25.979598999023438,5133.393285865794,80.06282160391261,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1110.7011017799377,0.4991567134857178,2784,27.32440185546875,4954.6975718974345,101.88695125792134,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1111.2016475200653,0.4989175796508789,2176,27.130645751953125,5386.0886121228805,80.20450452578523,11,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
1111.7021856307983,0.4746236801147461,2816,27.5706787109375,4746.335525340531,102.13749286059002,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1112.2027447223663,0.4989359378814697,2560,26.059616088867188,5086.804730534211,98.23628986973627,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1112.7032911777496,0.49897098541259766,2752,27.31365966796875,5989.966457440585,100.75544740082277,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1113.2038507461548,0.4991025924682617,3072,27.787673950195312,5485.701453472494,110.55261428164295,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1113.704398393631,0.49890851974487305,2848,27.92022705078125,5224.4993805482645,102.00490113565566,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1114.2049577236176,0.4990055561065674,2336,26.597915649414062,5685.465908717548,87.82643086739245,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1114.705505847931,0.4989628791809082,3072,26.673171997070312,5408.320809468301,115.17190382671464,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1115.2060570716858,0.4989776611328125,2336,26.620681762695312,4973.638464211125,87.75132135321702,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1115.706604719162,0.4990062713623047,2528,26.576873779296875,5112.84081385396,95.12029221319806,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
1116.2071640491486,0.49906349182128906,2496,27.201644897460938,5038.033842852642,91.75915682337954,11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,2.201
